n2,h1,blanks,calculated_length,lloc,multi_comments,difficulty,h2,scloc,smell_type,time,comments,bugs,volume,vocabulary,single_comments,loc,n1,effort,length,avg_params,avg_complexity,avg_func_length,max_func_length,maintainability_index
48,6,9,195.0346806,49,0,4.114285714,35,51,LargeClass,90.61916534,11,0.132152949,396.4588483,41,11,71,26,1631.144976,74,0,0,0,0,0
6,3,5,16.36452798,15,0,1.8,5,16,LargeClass,2.7,5,0.009,27.0,8,5,26,3,48.6,9,0,0,0,0,0
2,1,6,2.0,22,0,0.5,2,25,LargeClass,0.132080208,4,0.001584963,4.754887502,3,4,35,1,2.377443751,3,0,0,0,0,0
40,4,6,136.3819626,36,0,2.962962963,27,38,LargeClass,48.93033393,8,0.099083926,297.2517786,31,8,52,20,880.7460107,60,0,0,0,0,0
1,1,11,0.0,45,0,0.5,1,45,LargeClass,0.055555556,6,0.000666667,2.0,2,6,62,1,1.0,2,0,0,0,0,0
2,1,4,2.0,20,0,0.5,2,36,LargeClass,0.176106945,0,0.002113283,6.339850003,3,0,40,2,3.169925001,4,0,0,0,0,0
4,1,14,4.754887502,54,0,0.666666667,3,51,LargeClass,0.444444444,9,0.004,12.0,4,9,74,2,8.0,6,0,0,0,0,0
18,4,19,72.0,68,0,2.25,16,64,LargeClass,15.66698934,8,0.041778638,125.3359148,20,6,89,11,282.0058082,29,0,0,0,0,0
13,3,8,33.28421252,45,0,2.166666667,9,47,LargeClass,8.63046528,0,0.02389975,71.69925001,12,0,55,7,155.348375,20,0,0,0,0,0
25,5,13,103.8483064,68,0,2.976190476,21,68,LargeClass,30.31037517,1,0.061105716,183.317149,26,1,82,14,545.586753,39,0,0,0,0,0
14,5,5,31.26112493,27,0,5.0,7,27,LargeClass,21.90810417,0,0.026289725,78.86917502,12,0,32,8,394.3458751,22,0,0,0,0,0
69,8,10,158.6059378,54,0,9.857142857,28,56,LargeClass,297.2706876,1,0.180947375,542.8421252,36,1,67,36,5350.872376,105,0,0,0,0,0
5,1,4,4.754887502,12,0,0.833333333,3,11,LargeClass,0.925925926,2,0.006666667,20.0,4,3,18,5,16.66666667,10,0,0,0,0,0
15,4,8,61.30296891,25,0,2.142857143,14,25,LargeClass,11.41765179,0,0.031969425,95.90827503,18,0,33,8,205.5177322,23,0,0,0,0,0
67,1,15,33.21928095,137,0,3.35,10,129,LargeClass,86.27438076,28,0.154521279,463.5638369,11,12,156,67,1552.938854,134,0,0,0,0,0
5,3,6,16.36452798,22,0,1.5,5,22,LargeClass,2.0,0,0.008,24.0,8,0,28,3,36.0,8,0,0,0,0,0
12,4,8,41.21928095,23,0,2.4,10,26,LargeClass,9.137651813,2,0.02284413,68.5323886,14,2,36,6,164.4777326,18,0,0,0,0,0
63,15,18,398.3662567,92,0,8.146551724,58,106,LargeClass,266.1357758,1,0.196011111,588.0333331,73,2,126,32,4790.443964,95,0,0,0,0,0
18,1,4,11.60964047,14,0,1.8,5,14,LargeClass,9.305865003,0,0.03101955,93.05865003,6,0,18,18,167.50557,36,0,0,0,0,0
21,2,3,55.30296891,8,0,1.5,14,8,LargeClass,12.0,0,0.048,144.0,16,0,11,15,216.0,36,0,0,0,0,0
273,6,11,1266.2584,92,0,4.846153846,169,96,LargeClass,842.5600257,2,1.043169556,3129.508667,175,2,109,147,15166.08046,420,0,0,0,0,0
18,3,5,63.35824644,27,0,1.8,15,29,LargeClass,11.2587975,0,0.037529325,112.587975,18,0,34,9,202.6583551,27,0,0,0,0,0
10,2,3,21.65148445,10,0,1.428571429,7,12,LargeClass,3.77372024,0,0.015849625,47.54887502,9,0,15,5,67.92696432,15,0,0,0,0,0
31,5,6,139.991603,34,0,2.87037037,27,35,LargeClass,37.47427984,1,0.078333333,235.0,32,1,42,16,674.537037,47,0,0,0,0,0
22,3,4,79.81353753,17,0,1.833333333,18,18,LargeClass,14.76306689,0,0.048315492,144.946475,21,0,22,11,265.7352041,33,0,0,0,0,0
29,4,3,61.30296891,13,0,4.142857143,14,14,LargeClass,42.2287643,0,0.0611589,183.4767001,18,0,17,15,760.1177574,44,0,0,0,0,0
12,3,13,37.97416845,48,0,1.8,10,47,LargeClass,6.660791493,0,0.022202638,66.60791493,13,1,61,6,119.8942469,18,0,0,0,0,0
24,1,7,75.05865003,25,0,0.666666667,18,25,LargeClass,5.663903351,0,0.05097513,152.9253905,19,0,32,12,101.9502603,36,0,0,0,0,0
6,2,5,17.509775,23,0,1.0,6,25,LargeClass,1.5,4,0.009,27.0,8,4,34,3,27.0,9,0,0,0,0,0
18,5,3,54.62919048,15,0,3.75,12,16,LargeClass,22.99197848,4,0.036787166,110.3614967,17,4,23,9,413.8556127,27,0,0,0,0,0
6,2,3,17.509775,11,0,1.0,6,12,LargeClass,1.5,7,0.009,27.0,8,4,19,3,27.0,9,0,0,0,0,0
34,10,12,193.2192809,47,0,5.3125,32,53,LargeClass,84.34857635,0,0.095264274,285.7928234,42,1,66,19,1518.274374,53,0,0,0,0,0
20,8,59,110.4385619,70,204,4.0,20,65,LargeClass,33.11733391,4,0.049676001,149.0280026,28,8,336,11,596.1120103,31,0,0,0,0,0
10,3,9,33.28421252,20,0,1.666666667,9,22,LargeClass,4.979114584,2,0.017924813,53.77443751,12,1,32,5,89.62406252,15,0,0,0,0,0
24,2,22,17.509775,79,0,4.0,6,77,LargeClass,24.66666667,5,0.037,111.0,8,5,104,13,444.0,37,0,0,0,0,0
1,1,7,0.0,29,0,0.5,1,29,LargeClass,0.055555556,4,0.000666667,2.0,2,4,40,1,1.0,2,0,0,0,0,0
26,6,11,107.7484409,48,0,3.714285714,21,48,LargeClass,42.19019228,3,0.068153388,204.4601626,27,3,62,17,759.4234611,43,0,0,0,0,0
6,1,16,15.509775,24,0,0.5,6,38,LargeClass,0.935784974,10,0.01122942,33.68825906,7,10,64,6,16.84412953,12,0,0,0,0,0
12,4,4,41.21928095,33,0,2.4,10,33,LargeClass,9.137651813,3,0.02284413,68.5323886,14,3,40,6,164.4777326,18,0,0,0,0,0
112,7,19,509.9128575,92,0,5.025641026,78,89,LargeClass,304.2178148,12,0.36319882,1089.596459,85,9,117,58,5475.920666,170,0,0,0,0,0
47,9,34,221.2790995,77,100,5.716216216,37,75,LargeClass,131.5578101,15,0.138089049,414.2671467,46,15,224,28,2368.040582,75,0,0,0,0,0
104,8,27,422.9300119,66,51,6.303030303,66,57,LargeClass,339.1992303,0,0.322891575,968.674725,74,0,135,52,6105.586146,156,0,0,0,0,0
80,14,29,459.7309447,100,44,8.358208955,67,98,LargeClass,362.0969056,5,0.25993385,779.8015504,81,5,176,43,6517.744301,123,0,0,0,0,0
217,11,16,1288.802373,162,4,7.062130178,169,171,LargeClass,967.0487425,8,0.821606556,2464.819669,180,2,193,112,17406.87736,329,0,0,0,0,0
1,1,6,0.0,26,0,0.5,1,27,LargeClass,0.055555556,5,0.000666667,2.0,2,5,38,1,1.0,2,0,0,0,0,0
21,10,15,91.82263988,44,0,7.0,15,44,LargeClass,57.79021036,13,0.049534466,148.6033981,25,11,70,11,1040.223787,32,0,0,0,0,0
53,6,19,162.7164929,99,0,5.3,30,108,LargeClass,130.9139898,8,0.148204517,444.6135501,36,8,135,33,2356.451816,86,0,0,0,0,0
99,5,10,322.3735656,55,0,4.583333333,54,59,LargeClass,229.1779688,6,0.300014796,900.0443866,59,3,72,54,4125.203438,153,0,0,0,0,0
48,3,10,145.6363364,50,0,2.482758621,29,50,LargeClass,57.24137931,5,0.138333333,415.0,32,4,64,35,1030.344828,83,0,0,0,0,0
26,3,4,63.35824644,23,0,2.6,15,22,LargeClass,23.49057751,3,0.054209025,162.6270751,18,3,29,13,422.8303951,39,0,0,0,0,0
30,1,4,11.60964047,12,0,3.0,5,15,LargeClass,19.38721876,0,0.038774438,116.3233125,6,0,19,15,348.9699376,45,0,0,0,0,0
32,2,8,118.0964047,46,0,1.28,25,48,LargeClass,20.28752001,0,0.09509775,285.2932501,27,0,56,28,365.1753602,60,0,0,0,0,0
36,2,11,88.4385619,41,0,1.8,20,55,LargeClass,24.08093074,0,0.080269769,240.8093074,22,0,66,18,433.4567533,54,0,0,0,0,0
6,3,11,20.26466251,39,0,1.5,6,44,LargeClass,2.377443751,0,0.009509775,28.52932501,9,1,56,3,42.79398752,9,0,0,0,0,0
84,7,34,352.1262153,89,0,5.157894737,57,102,LargeClass,237.2631579,18,0.276,828.0,64,18,154,54,4270.736842,138,0,0,0,0,0
23,4,8,77.4868683,20,0,2.705882353,17,24,LargeClass,23.10990539,4,0.051243703,153.7311098,21,4,36,12,415.9782971,35,0,0,0,0,0
102,9,23,397.6894963,85,0,7.403225806,62,115,LargeClass,402.1637048,9,0.325936597,977.809792,71,8,146,57,7238.946686,159,0,0,0,0,0
50,9,18,241.4064488,74,0,5.625,40,61,LargeClass,136.8585525,2,0.145982456,437.9473678,49,2,81,28,2463.453944,78,0,0,0,0,0
34,7,41,106.0900464,161,0,5.95,20,177,LargeClass,94.30526879,32,0.09509775,285.2932501,27,32,250,26,1697.494838,60,0,0,0,0,0
85,9,31,303.6501074,108,0,7.806122449,49,105,LargeClass,340.4204262,14,0.261656484,784.9694533,58,11,147,49,6127.567672,134,0,0,0,0,0
24,8,10,116.2386659,47,0,4.571428571,21,48,LargeClass,44.41582624,0,0.058295772,174.8873158,29,0,58,12,799.4848723,36,0,0,0,0,0
39,5,27,139.991603,96,0,3.611111111,27,107,LargeClass,69.21296296,1,0.115,345.0,32,1,135,30,1245.833333,69,0,0,0,0,0
2,1,0,2.0,9,0,0.5,2,8,LargeClass,0.132080208,0,0.001584963,4.754887502,3,1,9,1,2.377443751,3,0,0,0,0,0
121,13,40,736.8152706,163,27,7.63592233,103,176,LargeClass,549.8536073,7,0.432052803,1296.158408,116,9,252,68,9897.364932,189,0,0,0,0,0
23,5,8,98.04820237,37,0,2.875,20,51,LargeClass,25.96044606,1,0.054178322,162.5349666,25,2,61,12,467.2880291,35,0,0,0,0,0
2,1,10,2.0,27,9,0.5,2,26,LargeClass,0.132080208,2,0.001584963,4.754887502,3,2,47,1,2.377443751,3,0,0,0,0,0
40,4,9,168.0,33,19,2.5,32,32,LargeClass,43.08270835,0,0.1033985,310.1955001,36,0,60,20,775.4887502,60,0,0,0,0,0
56,5,9,251.8246317,38,23,3.181818182,44,36,LargeClass,83.36993405,5,0.157211876,471.6356269,49,5,73,28,1500.658813,84,0,0,0,0,0
2,1,4,2.0,9,0,0.5,2,9,LargeClass,0.132080208,0,0.001584963,4.754887502,3,0,13,1,2.377443751,3,0,0,0,0,0
6,3,5,20.26466251,21,0,1.5,6,22,LargeClass,2.377443751,0,0.009509775,28.52932501,9,0,27,3,42.79398752,9,0,0,0,0,0
1,1,4,0.0,11,0,0.5,1,12,LargeClass,0.055555556,0,0.000666667,2.0,2,0,16,1,1.0,2,0,0,0,0,0
73,14,24,371.2777532,114,60,9.290909091,55,116,LargeClass,349.98143,9,0.226015405,678.0462147,69,5,205,38,6299.66574,111,0,0,0,0,0
39,10,16,193.2192809,68,39,6.09375,32,60,LargeClass,109.5314477,5,0.107846348,323.5390454,42,6,121,21,1971.566058,60,0,0,0,0,0
43,7,12,186.1164904,90,27,4.560606061,33,96,LargeClass,93.03966717,5,0.122404346,367.2130385,40,3,138,26,1674.714009,69,0,0,0,0,0
47,12,27,249.1502365,108,57,7.230769231,39,125,LargeClass,166.3426611,13,0.138029017,414.08705,51,15,224,26,2994.1679,73,0,0,0,0,0
86,15,23,548.864732,183,34,8.269230769,78,199,LargeClass,387.5289949,54,0.281183829,843.5514866,93,47,303,43,6975.521909,129,0,0,0,0,0
5,3,9,16.36452798,33,12,1.5,5,37,LargeClass,2.0,1,0.008,24.0,8,3,61,3,36.0,8,0,0,0,0,0
38,6,18,101.9483369,68,0,5.7,20,68,LargeClass,87.81988207,0,0.092441981,277.3259434,26,0,86,21,1580.757877,59,0,0,0,0,0
2,1,3,2.0,10,0,0.5,2,9,LargeClass,0.132080208,0,0.001584963,4.754887502,3,0,12,1,2.377443751,3,0,0,0,0,0
9,2,17,30.52932501,43,0,1.0,9,43,LargeClass,3.075050328,1,0.018450302,55.3509059,11,1,61,7,55.3509059,16,0,0,0,0,0
7,3,4,24.40637196,11,0,1.5,7,11,LargeClass,3.045100754,1,0.012180403,36.54120904,10,1,16,4,54.81181357,11,0,0,0,0,0
37,3,15,120.8512922,69,0,2.22,25,82,LargeClass,33.7957051,6,0.091339744,274.0192306,28,6,103,20,608.3226918,57,0,0,0,0,0
6,2,3,10.0,6,0,1.5,4,6,LargeClass,1.938721876,1,0.007754888,23.26466251,6,1,10,3,34.89699376,9,0,0,0,0,0
32,1,10,160.0,41,0,0.5,32,41,LargeClass,6.725858826,1,0.080710306,242.1309177,33,1,52,16,121.0654589,48,0,0,0,0,0
28,2,12,112.0391,49,0,1.166666667,24,51,LargeClass,12.79564145,7,0.065806156,197.4184682,26,7,70,14,230.3215462,42,0,0,0,0,0
18,4,7,77.4868683,25,3,2.117647059,17,24,LargeClass,13.95206711,0,0.039530857,118.5925704,21,0,34,9,251.1372079,27,0,0,0,0,0
37,2,9,88.4385619,59,0,1.85,20,106,LargeClass,32.08313303,1,0.104053404,312.1602133,22,1,116,33,577.4963946,70,0,0,0,0,0
12,4,3,32.0,12,0,3.0,8,12,LargeClass,11.35238125,0,0.022704763,68.11428751,12,0,15,7,204.3428625,19,0,0,0,0,0
128,5,12,651.8011862,103,0,3.298969072,97,103,LargeClass,248.2478524,1,0.451500781,1354.502344,102,1,116,75,4468.461342,203,0,0,0,0,0
156,7,39,700.2388693,192,0,5.352941176,102,199,LargeClass,513.253978,5,0.575295668,1725.887003,109,5,243,99,9238.571603,255,0,0,0,0,0
24,4,3,72.0,14,0,3.0,16,14,LargeClass,28.81285397,0,0.057625708,172.8771238,20,0,17,16,518.6313714,40,0,0,0,0,0
7,3,9,20.26466251,27,4,1.75,6,29,LargeClass,3.698245835,2,0.0126797,38.03910002,9,2,44,5,66.56842503,12,0,0,0,0,0
7,3,7,20.26466251,22,0,1.75,6,29,LargeClass,3.698245835,2,0.0126797,38.03910002,9,2,38,5,66.56842503,12,0,0,0,0,0
10,2,8,26.0,28,0,1.25,8,28,LargeClass,4.152410119,2,0.019931569,59.79470571,10,3,39,8,74.74338213,18,0,0,0,0,0
26,4,6,112.041925,29,0,2.260869565,23,34,LargeClass,25.68098661,6,0.068153388,204.4601626,27,4,44,17,462.2577589,43,0,0,0,0,0
9,4,8,36.52932501,22,0,2.0,9,22,LargeClass,5.756239562,0,0.017268719,51.80615605,13,0,30,5,103.6123121,14,0,0,0,0,0
1,1,14,0.0,32,0,0.5,1,29,LargeClass,0.055555556,0,0.000666667,2.0,2,0,43,1,1.0,2,0,0,0,0,0
54,3,23,294.0485799,54,3,1.588235294,51,47,LargeClass,44.68500884,0,0.168810033,506.4301002,54,0,73,34,804.3301591,88,0,0,0,0,0
42,3,6,151.9616054,23,0,2.1,30,25,LargeClass,37.07629678,0,0.105932277,317.7968295,33,0,31,21,667.373342,63,0,0,0,0,0
114,7,18,595.9917598,129,0,4.483146067,89,122,LargeClass,291.9333375,5,0.390707775,1172.123325,96,8,148,64,5254.800076,178,0,0,0,0,0
277,4,46,912.4483159,195,22,4.294573643,129,179,LargeClass,718.7698115,28,1.004201867,3012.6056,133,25,272,150,12937.85661,427,0,0,0,0,0
8,2,20,17.509775,49,0,1.333333333,6,47,LargeClass,2.666666667,8,0.012,36.0,8,10,77,4,48.0,12,0,0,0,0,0
4,2,11,10.0,94,0,1.0,4,94,LargeClass,0.861654167,3,0.005169925,15.509775,6,3,108,2,15.509775,6,0,0,0,0,0
22,2,7,82.71062276,50,0,1.157894737,19,50,LargeClass,9.324042248,0,0.048315492,144.946475,21,0,57,11,167.8327605,33,0,0,0,0,0
15,3,12,28.7548875,62,0,2.8125,8,76,LargeClass,15.13501333,10,0.032288028,96.86408532,11,11,99,13,272.43024,28,0,0,0,0,0
11,5,2,44.82892142,15,0,2.75,10,15,LargeClass,10.14706307,0,0.022139047,66.41714013,15,0,17,6,182.6471353,17,0,0,0,0,0
20,2,8,88.4385619,54,0,1.0,20,48,LargeClass,7.432386031,4,0.044594316,133.7829486,22,3,59,10,133.7829486,30,0,0,0,0,0
4,1,4,8.0,21,0,0.5,4,19,LargeClass,0.386988016,2,0.004643856,13.93156857,5,2,25,2,6.965784285,6,0,0,0,0,0
60,3,12,329.9667631,84,0,1.607142857,56,79,LargeClass,47.27123879,2,0.176479291,529.4378744,59,3,94,30,850.8822982,90,0,0,0,0,0
80,7,36,301.8442939,166,0,5.6,50,157,LargeClass,217.7612272,16,0.233315601,699.9468017,57,16,209,40,3919.70209,120,0,0,0,0,0
52,7,15,259.8664757,64,0,4.136363636,44,73,LargeClass,112.102022,6,0.162609526,487.8285794,51,5,93,34,2017.836397,86,0,0,0,0,0
107,5,28,418.0376162,97,0,3.992537313,67,134,LargeClass,231.2826571,6,0.347572442,1042.717325,72,6,168,62,4163.087828,169,0,0,0,0,0
8,2,5,10.0,19,0,2.0,4,15,LargeClass,4.021052779,1,0.012063158,36.18947501,6,1,21,6,72.37895002,14,0,0,0,0,0
21,7,9,78.25484339,22,0,4.9,15,23,LargeClass,42.48847348,0,0.052026702,156.0801067,22,0,32,14,764.7925226,35,0,0,0,0,0
45,1,6,179.5249056,15,0,0.642857143,35,34,LargeClass,16.61761608,3,0.15509775,465.2932501,36,3,43,45,299.1170894,90,0,0,0,0,0
42,9,21,201.5030616,77,0,5.558823529,34,90,LargeClass,113.9515598,18,0.122995334,368.9860033,43,18,129,26,2051.128077,68,0,0,0,0,0
38,9,20,188.529325,86,0,5.34375,32,110,LargeClass,95.43139508,18,0.10715104,321.4531203,41,18,148,22,1717.765111,60,0,0,0,0,0
2,1,5,2.0,13,0,0.5,2,35,LargeClass,0.176106945,0,0.002113283,6.339850003,3,0,40,2,3.169925001,4,0,0,0,0,0
11,4,3,41.21928095,20,0,2.2,10,20,LargeClass,7.910837449,0,0.021575011,64.72503367,14,0,23,6,142.3950741,17,0,0,0,0,0
6,2,9,13.60964047,38,0,1.2,5,35,LargeClass,1.684412953,2,0.008422065,25.2661943,7,3,47,3,30.31943316,9,0,0,0,0,0
7,1,7,0.0,10,0,3.5,1,10,LargeClass,2.722222222,0,0.004666667,14.0,2,0,17,7,49.0,14,0,0,0,0,0
4,1,5,8.0,13,0,0.5,4,17,LargeClass,0.515984021,0,0.006191808,18.57542476,5,0,22,4,9.28771238,8,0,0,0,0,0
2,1,11,2.0,50,0,0.5,2,51,LargeClass,0.132080208,8,0.001584963,4.754887502,3,2,64,1,2.377443751,3,0,0,0,0,0
6,1,8,15.509775,49,0,0.5,6,48,LargeClass,0.701838731,0,0.008422065,25.2661943,7,0,56,3,12.63309715,9,0,0,0,0,0
10,1,3,24.0,24,0,0.625,8,29,LargeClass,1.651002605,3,0.015849625,47.54887502,9,1,33,5,29.71804689,15,0,0,0,0,0
2,1,6,2.0,12,0,0.5,2,16,LargeClass,0.132080208,2,0.001584963,4.754887502,3,2,24,1,2.377443751,3,0,0,0,0,0
4,2,11,6.754887502,18,78,1.333333333,3,15,LargeClass,1.031968042,0,0.004643856,13.93156857,5,0,104,2,18.57542476,6,0,0,0,0,0
218,9,37,1359.209876,123,0,5.511235955,178,269,LargeClass,843.4078542,9,0.918205493,2754.616478,187,8,314,147,15181.34138,365,0,0,0,0,0
44,10,16,232.6405265,34,8,5.789473684,38,37,LargeClass,118.5579759,2,0.122869175,368.607525,48,2,63,22,2134.043566,66,0,0,0,0,0
8,4,13,23.509775,24,31,2.666666667,6,23,LargeClass,5.905649946,1,0.013287712,39.86313714,10,1,68,4,106.301699,12,0,0,0,0,0
12,5,5,54.62919048,19,0,2.5,12,19,LargeClass,10.2186571,2,0.024524777,73.57433114,17,2,26,6,183.9358279,18,0,0,0,0,0
65,9,41,353.7412006,131,34,5.223214286,56,112,LargeClass,171.2610847,2,0.196730682,590.1920457,65,8,195,33,3082.699524,98,0,0,0,0,0
20,8,25,88.0,49,22,5.0,16,45,LargeClass,39.48162153,2,0.047377946,142.1338375,24,1,93,11,710.6691876,31,0,0,0,0,0
6,3,12,20.26466251,8,21,1.5,6,7,LargeClass,2.377443751,1,0.009509775,28.52932501,9,0,40,3,42.79398752,9,0,0,0,0,0
54,10,23,301.297481,66,20,5.625,48,63,LargeClass,150.110763,25,0.160118147,480.3544416,58,25,131,28,2701.993734,82,0,0,0,0,0
27,6,14,131.6061797,20,14,3.24,25,19,LargeClass,38.34547944,0,0.071010147,213.0304413,31,0,47,16,690.21863,43,0,0,0,0,0
15,3,12,63.35824644,17,12,1.5,15,16,LargeClass,8.687343753,0,0.034749375,104.248125,18,0,40,10,156.3721876,25,0,0,0,0,0
24,6,14,125.548875,25,16,3.0,24,24,LargeClass,31.89478887,0,0.063789578,191.3687332,30,0,54,15,574.1061997,39,0,0,0,0,0
40,12,28,222.5444556,57,57,6.857142857,35,62,LargeClass,129.0780647,11,0.112943307,338.82992,47,11,158,21,2323.405165,61,0,0,0,0,0
6,3,4,16.36452798,17,2,1.8,5,16,LargeClass,2.7,0,0.009,27.0,8,0,22,3,48.6,9,0,0,0,0,0
8,1,6,24.0,15,30,0.5,8,15,LargeClass,1.056641667,0,0.0126797,38.03910002,9,0,51,4,19.01955001,12,0,0,0,0,0
2,1,2,2.0,4,0,0.5,2,4,LargeClass,0.132080208,3,0.001584963,4.754887502,3,3,9,1,2.377443751,3,0,0,0,0,0
4,1,7,8.0,10,9,0.5,4,13,LargeClass,0.386988016,1,0.004643856,13.93156857,5,1,30,2,6.965784285,6,0,0,0,0,0
4,2,2,10.0,11,14,1.0,4,10,LargeClass,0.861654167,0,0.005169925,15.509775,6,0,26,2,15.509775,6,0,0,0,0,0
2,1,5,0.0,15,3,1.0,1,14,LargeClass,0.166666667,0,0.001,3.0,2,0,22,1,3.0,3,0,0,0,0,0
23,4,22,88.71062276,82,25,2.421052632,19,86,LargeClass,21.90356316,15,0.054282743,162.8482304,23,16,149,13,394.2641368,36,0,0,0,0,0
20,6,10,79.509775,32,19,3.75,16,34,LargeClass,27.87144762,3,0.044594316,133.7829486,22,4,67,10,501.6860571,30,0,0,0,0,0
3,2,4,6.754887502,7,4,1.0,3,6,LargeClass,0.644980026,0,0.00386988,11.60964047,5,0,14,2,11.60964047,5,0,0,0,0,0
2,1,3,2.0,11,3,0.5,2,10,LargeClass,0.132080208,0,0.001584963,4.754887502,3,0,16,1,2.377443751,3,0,0,0,0,0
44,8,12,203.5249056,56,12,5.028571429,35,51,LargeClass,101.5658952,0,0.12118658,363.5597386,43,4,79,23,1828.186114,67,0,0,0,0,0
5,3,9,12.7548875,15,19,1.875,4,13,LargeClass,2.339462435,7,0.00748628,22.45883938,7,8,49,3,42.11032383,8,0,0,0,0,0
43,9,14,234.6600115,45,0,4.961538462,39,48,LargeClass,101.6033563,1,0.122869175,368.607525,48,1,63,23,1828.860413,66,0,0,0,0,0
53,5,2,197.7269405,15,0,3.680555556,36,15,LargeClass,90.92542928,1,0.148225605,444.6768164,41,1,18,30,1636.657727,83,0,0,0,0,0
12,4,8,51.01955001,36,0,2.0,12,37,LargeClass,8.0,6,0.024,72.0,16,6,51,6,144.0,18,0,0,0,0,0
6,1,4,15.509775,19,0,0.5,6,24,LargeClass,0.701838731,4,0.008422065,25.2661943,7,4,32,3,12.63309715,9,0,0,0,0,0
2,1,2,2.0,7,0,0.5,2,8,LargeClass,0.132080208,1,0.001584963,4.754887502,3,1,11,1,2.377443751,3,0,0,0,0,0
66,9,13,382.9427607,57,0,4.95,60,62,LargeClass,167.9844226,6,0.203617482,610.8524457,69,6,81,34,3023.719606,100,0,0,0,0,0
92,7,26,426.0794602,92,3,4.805970149,67,98,LargeClass,233.7658389,8,0.291844308,875.5329246,74,8,135,49,4207.7851,141,0,0,0,0,0
7,3,2,20.26466251,8,0,1.75,6,8,LargeClass,3.390058682,0,0.011623058,34.86917502,9,0,10,4,61.02105628,11,0,0,0,0,0
12,2,12,35.21928095,35,5,1.2,10,35,LargeClass,4.301955001,1,0.021509775,64.52932501,12,1,53,6,77.43519002,18,0,0,0,0,0
73,8,15,327.5797841,46,4,5.509433962,53,49,LargeClass,201.4958685,7,0.219437281,658.3118445,61,8,76,38,3626.925634,111,0,0,0,0,0
10,3,10,33.28421252,26,2,1.666666667,9,26,LargeClass,4.979114584,4,0.017924813,53.77443751,12,4,42,5,89.62406252,15,0,0,0,0,0
26,7,21,135.7478892,72,0,3.64,25,71,LargeClass,39.43333333,2,0.065,195.0,32,3,95,13,709.8,39,0,0,0,0,0
44,1,13,172.9737366,54,4,0.647058824,34,57,LargeClass,12.16947539,0,0.112844226,338.5326791,35,0,74,22,219.0505571,66,0,0,0,0,0
54,12,34,269.4968818,93,0,7.714285714,42,109,LargeClass,219.5078519,3,0.170728329,512.1849877,54,4,147,35,3951.141334,89,0,0,0,0,0
16,5,6,64.91260938,21,0,2.857142857,14,22,LargeClass,16.182581,3,0.03398342,101.9502603,19,3,31,8,291.2864581,24,0,0,0,0,0
2,1,4,2.0,8,3,0.5,2,7,LargeClass,0.132080208,0,0.001584963,4.754887502,3,0,14,1,2.377443751,3,0,0,0,0,0
6,2,3,13.60964047,11,0,1.2,5,10,LargeClass,1.684412953,0,0.008422065,25.2661943,7,1,14,3,30.31943316,9,0,0,0,0,0
7,3,7,20.26466251,41,0,1.75,6,43,LargeClass,3.698245835,6,0.0126797,38.03910002,9,6,56,5,66.56842503,12,0,0,0,0,0
28,5,10,92.32026323,42,0,3.684210526,19,35,LargeClass,39.41458992,0,0.064189475,192.568425,24,0,45,14,709.4626185,42,0,0,0,0,0
6,2,4,6.754887502,14,4,2.0,3,13,LargeClass,2.321928095,0,0.006965784,20.89735285,5,0,21,3,41.79470571,9,0,0,0,0,0
4,2,5,6.754887502,10,4,1.333333333,3,9,LargeClass,1.031968042,0,0.004643856,13.93156857,5,0,18,2,18.57542476,6,0,0,0,0,0
18,6,21,74.11313394,95,3,3.6,15,117,LargeClass,26.35390454,30,0.043923174,131.7695227,21,29,170,12,474.3702817,30,0,0,0,0,0
13,4,4,36.52932501,17,0,2.888888889,9,17,LargeClass,11.87795465,0,0.024669598,74.00879436,13,0,21,7,213.8031837,20,0,0,0,0,0
6,3,3,16.36452798,11,0,1.8,5,11,LargeClass,2.7,3,0.009,27.0,8,3,17,3,48.6,9,0,0,0,0,0
2,1,6,2.0,25,0,0.5,2,25,LargeClass,0.132080208,4,0.001584963,4.754887502,3,4,35,1,2.377443751,3,0,0,0,0,0
10,1,23,11.60964047,57,0,1.0,5,64,LargeClass,2.872180556,0,0.017233083,51.69925001,6,0,87,10,51.69925001,20,0,0,0,0,0
134,5,60,635.7459233,157,6,3.526315789,95,174,LargeClass,273.3305748,17,0.465069933,1395.2098,100,18,258,76,4919.950347,210,0,0,0,0,0
109,6,47,568.1685439,157,0,3.802325581,86,185,LargeClass,267.3396146,22,0.421857006,1265.571019,92,22,254,85,4812.113062,194,0,0,0,0,0
98,6,16,143.8917376,45,0,10.88888889,27,43,LargeClass,469.9382472,11,0.258945565,776.8366944,33,11,70,56,8458.88845,154,0,0,0,0,0
161,5,13,158.8163583,26,0,13.41666667,30,35,LargeClass,929.0413864,5,0.415471924,1246.415773,35,4,52,82,16722.74496,243,0,0,0,0,0
6,2,5,13.60964047,20,2,1.2,5,19,LargeClass,1.871569948,2,0.00935785,28.07354922,7,2,28,4,33.68825906,10,0,0,0,0,0
61,4,5,234.4773318,25,0,2.904761905,42,33,LargeClass,92.70232024,0,0.191483481,574.4504434,46,0,38,43,1668.641764,104,0,0,0,0,0
